Dates,XLB US Equity PX_LAST,XLB US Equity PX_OPEN,XLB US Equity PX_HIGH,XLB US Equity PX_LOW,XLB US Equity PX_VOLUME,XLB US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLC US Equity PX_LAST,XLC US Equity PX_OPEN,XLC US Equity PX_HIGH,XLC US Equity PX_LOW,XLC US Equity PX_VOLUME,XLC US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLE US Equity PX_LAST,XLE US Equity PX_OPEN,XLE US Equity PX_HIGH,XLE US Equity PX_LOW,XLE US Equity PX_VOLUME,XLE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLF US Equity PX_LAST,XLF US Equity PX_OPEN,XLF US Equity PX_HIGH,XLF US Equity PX_LOW,XLF US Equity PX_VOLUME,XLF US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLI US Equity PX_LAST,XLI US Equity PX_OPEN,XLI US Equity PX_HIGH,XLI US Equity PX_LOW,XLI US Equity PX_VOLUME,XLI US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLK US Equity PX_LAST,XLK US Equity PX_OPEN,XLK US Equity PX_HIGH,XLK US Equity PX_LOW,XLK US Equity PX_VOLUME,XLK US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLP US Equity PX_LAST,XLP US Equity PX_OPEN,XLP US Equity PX_HIGH,XLP US Equity PX_LOW,XLP US Equity PX_VOLUME,XLP US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLU US Equity PX_LAST,XLU US Equity PX_OPEN,XLU US Equity PX_HIGH,XLU US Equity PX_LOW,XLU US Equity PX_VOLUME,XLU US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLV US Equity PX_LAST,XLV US Equity PX_OPEN,XLV US Equity PX_HIGH,XLV US Equity PX_LOW,XLV US Equity PX_VOLUME,XLV US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLRE US Equity PX_LAST,XLRE US Equity PX_OPEN,XLRE US Equity PX_HIGH,XLRE US Equity PX_LOW,XLRE US Equity PX_VOLUME,XLRE US Equity TOT_RETURN_INDEX_GROSS_DVDS,XLY US Equity PX_LAST,XLY US Equity PX_OPEN,XLY US Equity PX_HIGH,XLY US Equity PX_LOW,XLY US Equity PX_VOLUME,XLY US Equity TOT_RETURN_INDEX_GROSS_DVDS,SPX Index PX_LAST,SPX Index PX_OPEN,SPX Index PX_HIGH,SPX Index PX_LOW,SPX Index PX_VOLUME,SPX Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST,VIX Index PX_OPEN,VIX Index PX_HIGH,VIX Index PX_LOW,VIX Index TOT_RETURN_INDEX_GROSS_DVDS,USGG10YR Index PX_LAST,USGG11YR Index PX_OPEN,USGG12YR Index PX_HIGH,USGG13YR Index PX_LOW,USGG14YR Index TOT_RETURN_INDEX_GROSS_DVDS,USGG2YR Index PX_LAST,USGG3YR Index PX_OPEN,USGG4YR Index PX_HIGH,USGG5YR Index PX_LOW,USGG6YR Index TOT_RETURN_INDEX_GROSS_DVDS,FDTR Index PX_LAST,CPI YOY Index PX_LAST,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS,USURTOT Index PX_LAST,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS,VIX Index PX_LAST.1,VIX Index PX_OPEN.1,VIX Index PX_HIGH.1,VIX Index PX_LOW.1,VIX Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG10YR Index PX_LAST.1,USGG11YR Index PX_OPEN.1,USGG12YR Index PX_HIGH.1,USGG13YR Index PX_LOW.1,USGG14YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,USGG2YR Index PX_LAST.1,USGG3YR Index PX_OPEN.1,USGG4YR Index PX_HIGH.1,USGG5YR Index PX_LOW.1,USGG6YR Index TOT_RETURN_INDEX_GROSS_DVDS.1,FDTR Index PX_LAST.1,FDTR Index TOT_RETURN_INDEX_GROSS_DVDS,CPI YOY Index PX_LAST.1,CPI YOY Index TOT_RETURN_INDEX_GROSS_DVDS.1,USURTOT Index PX_LAST.1,USURTOT Index TOT_RETURN_INDEX_GROSS_DVDS.1,SPY US Equity PX_LAST,SPY US Equity PX_OPEN,SPY US Equity PX_HIGH,SPY US Equity PX_LOW,SPY US Equity PX_VOLUME,SPY US Equity TOT_RETURN_INDEX_GROSS_DVDS
2021/3/15,39.39,39.345,39.415,38.916,9292914,64.1932,75.22,74.88,75.265,74.54,3338970,76.9927,26.48,26.725,26.8,26.16,60491700,43.5434,34.57,34.9,34.91,34.25,57858586,52.8992,97.58,97.16,97.61,96.19,11393412,144.4553,66.405,65.755,66.445,65.4925,16588086,85.7271,66.44,66.388,66.5,66.04,8384558,108.595,31.605,31.25,31.685,31.25,24418606,67.0757,115.39,114.39,115.42,114.26,7119410,157.5833,39.47,39.06,39.5799,38.8415,4585823,47.6082,84.505,83.5,84.53,83.21,8804980,109.4721,3968.94,3942.96,3970.08,3923.54,599944987,5979.3012,20.03,21.84,21.86,19.87,20.03,1.6055,1.6352,1.6371,1.5933,1.6055,0.151,0.151,0.155,0.145,0.151,0.25,1.7,1.7,6.2,6.2,20.03,21.84,21.86,19.87,20.03,1.6055,1.6352,1.6371,1.5933,1.6055,0.151,0.151,0.155,0.145,0.151,0.25,0.25,1.7,1.7,6.2,6.2,396.41,394.33,396.685,392.03,73592302,396.41
2021/3/16,39.065,39.355,39.395,38.845,13154380,63.6636,76.01,75.65,76.6,75.42,3802789,77.8014,25.725,26.04,26.065,25.565,77287070,42.3019,34.21,34.39,34.43,33.94,67407748,52.3484,96.19,97.37,97.43,96.08,12538754,142.3976,66.905,66.915,67.545,66.62,13106814,86.3725,66.52,66.36,66.73,66.36,13550248,108.7258,31.645,31.53,31.725,31.445,29243562,67.1606,115.32,115.51,115.715,114.9,8618552,157.4877,39.47,39.53,39.66,39.2899,3814732,47.6082,83.63,84.505,84.665,83.245,6873618,108.3386,3962.71,3973.59,3981.04,3953.44,606621337,5970.0769,19.79,20.14,20.31,19.33,19.79,1.6179,1.5985,1.6267,1.5829,1.6179,0.149,0.151,0.155,0.145,0.149,0.25,1.7,1.7,6.2,6.2,19.79,20.14,20.31,19.33,19.79,1.6179,1.5985,1.6267,1.5829,1.6179,0.149,0.151,0.155,0.145,0.149,0.25,0.25,1.7,1.7,6.2,6.2,395.91,397.07,397.83,395.08,73722506,395.91
2021/3/17,39.415,39.03,39.5075,38.935,11091242,64.234,76.02,75.4325,76.31,74.74,4617234,77.8116,25.925,25.65,26.05,25.43,64552256,42.6308,34.44,34.46,34.64,34.08,64051120,52.7003,97.3,96.38,97.5,96.13,14844047,144.0408,66.85,66.365,67.25,65.8601,19366482,86.3015,66.42,66.55,66.82,66.195,12254152,108.5624,31.13,31.62,31.625,31.1,34407038,66.0676,114.9,114.82,115.47,114.205,7524923,156.9141,39.41,39.4,39.45,39.06,4914813,47.5358,84.805,83.005,85.1,82.915,8711992,109.8608,3974.12,3949.57,3983.87,3935.74,652793730,5987.3228,19.23,20.1,20.95,19.18,19.23,1.6427,1.6197,1.6868,1.6144,1.6427,0.133,0.149,0.1571,0.121,0.133,0.25,1.7,1.7,6.2,6.2,19.23,20.1,20.95,19.18,19.23,1.6427,1.6197,1.6868,1.6144,1.6427,0.133,0.149,0.1571,0.121,0.133,0.25,0.25,1.7,1.7,6.2,6.2,397.26,394.53,398.12,393.3,97959265,397.26
2021/3/18,39.195,39.32,39.77,39.12,13173574,63.8754,74.76,75.1,75.79,74.68,5529937,76.5219,24.76,25.695,25.81,24.655,87207100,40.7151,34.62,34.79,35.29,34.5,96690516,52.9757,97.21,97.2,98.52,97.02,16893366,143.9076,64.995,65.935,66.0475,64.915,17584852,83.9068,66.15,66.25,66.52,65.83,14497554,108.121,31.015,31.1,31.225,30.7975,29628194,65.8236,114.66,114.37,115.6,114.32,8553350,156.5864,39.16,39.19,39.2699,38.86,4146965,47.2342,82.73,84.01,84.38,82.59,10151792,107.1727,3915.46,3953.5,3969.62,3910.86,700494694,5899.2318,21.58,18.95,22.6,18.95,21.58,1.7082,1.6568,1.7526,1.6268,1.7082,0.1531,0.133,0.1672,0.125,0.1531,0.25,1.7,1.7,6.2,6.2,21.58,18.95,22.6,18.95,21.58,1.7082,1.6568,1.7526,1.6268,1.7082,0.1531,0.133,0.1672,0.125,0.1531,0.25,0.25,1.7,1.7,6.2,6.2,391.48,394.475,396.72,390.75,115349101,391.48
2021/3/19,39,39.12,39.265,38.54,17836892,63.5576,75.41,74.88,75.8,74.79,9243529,77.1872,24.765,24.75,25.175,24.43,81158504,40.7233,34.22,34.35,34.38,33.86,98510469,52.3637,96.47,97.27,97.31,95.93,18430603,142.8121,64.8,65.01,65.295,64.49,27225220,83.655,66.38,66.22,66.5598,66.06,20807120,108.497,31.1,31.025,31.37,30.695,38712602,66.004,115.07,114.78,115.75,114.2,12595940,157.1463,38.64,39.17,39.3094,38.58,5718710,46.607,83.225,82.635,83.4,81.77,12121050,107.814,3913.1,3913.14,3930.12,3886.75,2323804160,5896.3041,20.95,21.43,23.17,19.9,20.95,1.721,1.7082,1.7477,1.6679,1.721,0.1492,0.1571,0.1653,0.1351,0.1492,0.25,1.7,1.7,6.2,6.2,20.95,21.43,23.17,19.9,20.95,1.721,1.7082,1.7477,1.6679,1.721,0.1492,0.1571,0.1653,0.1351,0.1492,0.25,0.25,1.7,1.7,6.2,6.2,389.48,389.88,391.569,387.15,113624490,390.7578
2021/3/22,38.86,38.775,39.02,38.545,12876698,63.5963,75.91,75.49,76.42,75.14,5225780,77.835,24.27,24.45,24.5425,24.22,59561740,40.3368,33.63,33.82,33.89,33.512,68170640,51.6923,96.12,96.36,96.53,95.45,12319893,142.7316,65.935,65.01,66.255,64.905,15984176,85.2966,66.72,65.91,66.76,65.86,14499457,109.6361,30.825,30.8,30.965,30.6025,25641038,65.9093,115.67,114.6,115.75,114.03,6156842,158.5085,38.68,38.28,38.8,38.16,4372018,47.1164,83.64,83.68,84.355,83.33,7224272,108.5226,3940.59,3916.48,3955.31,3914.16,677313651,5937.7418,18.88,21.91,22.29,18.87,18.88,1.6946,1.7051,1.7051,1.661,1.6946,0.1472,0.1492,0.1513,0.1371,0.1472,0.25,1.7,1.7,6.2,6.2,18.88,21.91,22.29,18.87,18.88,1.6946,1.7051,1.7051,1.661,1.6946,0.1472,0.1492,0.1513,0.1371,0.1472,0.25,0.25,1.7,1.7,6.2,6.2,392.59,390.03,394.07,389.97,73778646,393.878
2021/3/23,38.05,38.685,38.715,37.915,20470250,62.2707,75.35,75.83,76.255,75.225,4294871,77.2608,23.915,23.78,24.45,23.63,103196216,39.7468,33.16,33.43,33.6617,33.04,70441893,50.9698,94.44,95.47,96.34,94.09,16949009,140.237,65.525,66.115,66.405,65.35,12929160,84.7662,67,66.71,67.31,66.53,13216342,110.0962,31.285,30.815,31.4025,30.75,26117256,66.8928,114.5,115.53,115.715,114.21,9170522,156.9052,38.8,38.76,39.07,38.6,4453823,47.2626,82.855,83.645,84.005,82.64,7990132,107.5041,3910.52,3937.6,3949.13,3901.57,666674313,5892.4558,20.3,19.46,21.58,18.8,20.3,1.6206,1.6804,1.6999,1.6136,1.6206,0.1452,0.1472,0.1493,0.1412,0.1452,0.25,1.7,1.7,6.2,6.2,20.3,19.46,21.58,18.8,20.3,1.6206,1.6804,1.6999,1.6136,1.6206,0.1452,0.1472,0.1493,0.1412,0.1452,0.25,0.25,1.7,1.7,6.2,6.2,389.5,391.91,393.46,388.66,90686552,390.7779
2021/3/24,38.325,38.22,38.8575,38.22,13471106,62.7208,73.45,75.35,75.35,73.4301,4263531,75.3126,24.515,24.28,24.845,24.28,81630716,40.744,33.28,33.4,33.8,33.28,63357120,51.1543,95.13,94.93,96.62,94.89,14581915,141.2616,64.73,65.92,65.9319,64.72,14209950,83.7378,66.74,66.84,67.17,66.585,15831102,109.669,31.295,31.185,31.5175,31.075,22058410,66.9142,114.37,114.56,115.25,114.335,12647014,156.7271,38.63,38.78,39.03,38.505,10398018,47.0555,81.63,83.24,83.6825,81.63,9352388,105.9146,3889.14,3919.93,3942.08,3889.07,612118414,5860.5839,21.2,20.64,21.49,19.3,21.2,1.6084,1.6118,1.6489,1.5872,1.6084,0.1465,0.1465,0.1504,0.1407,0.1465,0.25,1.7,1.7,6.2,6.2,21.2,20.64,21.49,19.3,21.2,1.6084,1.6118,1.6489,1.5872,1.6084,0.1465,0.1465,0.1504,0.1407,0.1465,0.25,0.25,1.7,1.7,6.2,6.2,387.52,391,392.75,387.47,97588644,388.7914
2021/3/25,38.88,38.17,38.95,37.95,15393452,63.6291,73.09,73.04,73.64,72.52,3846233,74.9435,24.605,24.105,24.675,23.715,80670260,40.8936,33.84,33.26,33.89,33,60532633,52.015,96.65,94.88,96.8,93.95,18519532,143.5187,64.69,64.345,64.98,63.86,22573666,83.686,67.39,66.83,67.47,66.5,14763964,110.7371,31.63,31.395,31.735,31.255,28309800,67.6305,114.85,114.54,115.07,113.35,11505266,157.3848,38.96,38.63,39.005,38.22,5725289,47.4575,82.345,80.845,82.62,80.675,11319896,106.8423,3909.52,3879.34,3919.54,3853.5,632391622,5891.4957,19.81,20.8,23.55,19.81,19.81,1.6332,1.6084,1.6402,1.5875,1.6332,0.1367,0.1465,0.1485,0.1328,0.1367,0.25,1.7,1.7,6.2,6.2,19.81,20.8,23.55,19.81,19.81,1.6332,1.6084,1.6402,1.5875,1.6332,0.1367,0.1465,0.1485,0.1328,0.1367,0.25,0.25,1.7,1.7,6.2,6.2,389.7,385.98,390.55,383.9,116128622,390.9785
2021/3/26,39.845,39.245,39.875,39.115,15219180,65.2083,72.29,73.13,73.33,71.02,4204567,74.1232,25.215,25.05,25.25,24.765,72348626,41.9074,34.37,34.19,34.43,33.945,53779933,52.8297,98.32,97.19,98.38,96.81,14395962,145.9985,66.335,64.655,66.405,64.63,14883172,85.8141,68.58,67.47,68.62,67.275,15098562,112.6925,31.735,31.625,31.765,31.3175,20770262,67.855,117.02,115.14,117.17,114.83,8286505,160.3585,39.91,39.14,39.93,39.04,4550864,48.6147,83.03,82.67,83.09,81.5825,8542698,107.7311,3974.54,3917.12,3978.19,3917.12,719734914,5989.524,18.86,19.32,21.49,18.68,18.86,1.676,1.6244,1.6795,1.6173,1.676,0.1387,0.1367,0.1407,0.127,0.1387,0.25,1.7,1.7,6.2,6.2,18.86,19.32,21.49,18.68,18.86,1.676,1.6244,1.6795,1.6173,1.676,0.1387,0.1367,0.1407,0.127,0.1387,0.25,0.25,1.7,1.7,6.2,6.2,395.98,390.93,396.41,390.29,114409114,397.2791
2021/3/29,39.71,39.7,40.085,39.485,12980064,64.9874,73.03,72.27,73.31,72.04,4274016,74.882,24.915,25,25.13,24.61,47286140,41.4088,34.07,33.89,34.29,33.72,71777771,52.3686,98.34,98.21,98.919,97.84,12712826,146.0282,65.99,66.135,66.32,65.49,17317732,85.3678,69.27,68.38,69.335,68.35,11857274,113.8263,32.075,31.67,32.225,31.6525,32775756,68.582,117.57,116.55,117.97,116.51,8959005,161.1122,39.82,39.77,40,39.34,5335637,48.5051,82.575,82.815,83.235,81.97,9358304,107.1408,3971.09,3969.31,3981.83,3943.25,636567073,5984.3249,20.74,20.4,21.6,19.42,20.74,1.7081,1.6707,1.7259,1.6337,1.7081,0.1407,0.1387,0.1446,0.1328,0.1407,0.25,1.7,1.7,6.2,6.2,20.74,20.4,21.6,19.42,20.74,1.7081,1.6707,1.7259,1.6337,1.7081,0.1407,0.1387,0.1446,0.1328,0.1407,0.25,0.25,1.7,1.7,6.2,6.2,395.78,394.4,396.75,392.81,108107626,397.0785
2021/3/30,39.595,39.695,39.805,39.49,13141174,64.7992,73.03,73.03,73.19,72.71,2660531,74.882,24.7,24.66,24.965,24.515,53392264,41.0515,34.31,34.25,34.4683,34.21,55011351,52.7375,98.77,98.34,99.01,98.15,10180494,146.6667,65.365,65.525,65.595,64.97,13235396,84.5592,68.53,69.14,69.21,68.4,14042732,112.6104,31.785,31.975,31.975,31.55,22111212,67.9619,116.51,117.25,117.25,116.24,6865742,159.6596,39.65,39.76,39.82,39.55,4534682,48.298,83.385,82.215,83.51,81.885,7321766,108.1917,3958.55,3963.34,3968.01,3944.35,549283687,5966.0501,19.61,20.76,21.75,19.47,19.61,1.7029,1.7116,1.7742,1.7029,1.7029,0.1465,0.1407,0.1563,0.1407,0.1465,0.25,1.7,1.7,6.2,6.2,19.61,20.76,21.75,19.47,19.61,1.7029,1.7116,1.7742,1.7029,1.7029,0.1465,0.1407,0.1563,0.1407,0.1465,0.25,0.25,1.7,1.7,6.2,6.2,394.73,394.42,395.45,393.02,76262249,396.025
2021/3/31,39.4,39.67,39.79,39.3,14174790,64.4801,73.32,73.33,73.77,73.05,3857374,75.1793,24.53,24.65,24.76,24.4325,48097392,40.769,34.05,34.24,34.38,34.03,51138343,52.3378,98.45,99,99.26,98.12,12291304,146.1915,66.405,65.865,66.81,65.81,15430338,85.9046,68.31,68.5,68.78,68.16,18241132,112.2488,32.02,31.8,32.08,31.735,22259508,68.4644,116.74,116.76,117.4481,116.56,8504094,159.9748,39.49,39.6,39.8963,39.27,5083877,48.1031,84.035,83.74,84.49,83.515,7937854,109.0351,3972.89,3967.25,3994.41,3966.98,790771508,5988.136,19.4,19.8,20.11,18.85,19.4,1.7404,1.7136,1.7494,1.7066,1.7404,0.1603,0.1465,0.1622,0.1426,0.1603,0.25,2.6,2.6,6.1,6.1,19.4,19.8,20.11,18.85,19.4,1.7404,1.7136,1.7494,1.7066,1.7404,0.1603,0.1465,0.1622,0.1426,0.1603,0.25,0.25,2.6,2.6,6.1,6.1,396.33,395.34,398,395.31,112734214,397.6303
2021/4/1,39.745,39.465,39.7725,39.225,14326250,65.0447,74.58,73.98,74.63,73.98,4549730,76.4713,25.155,24.64,25.165,24.51,65039506,41.8077,34.47,34,34.47,34,51690145,52.9834,98.78,98.62,98.86,98.14,11189257,146.6816,67.74,67.13,67.745,67.065,14351500,87.6316,67.98,68.04,68.33,67.53,21191774,111.7066,31.99,31.97,32.045,31.775,21046682,68.4002,116.39,116.93,117.04,116.02,6676369,159.4952,40.12,39.68,40.12,39.47,6082756,48.8705,84.71,84.795,84.85,84.425,8140000,109.9109,4019.87,3992.78,4020.63,3992.78,549284531,6058.9604,17.33,18.6,18.64,17.29,17.33,1.6699,1.7369,1.7511,1.6699,1.6699,0.1585,0.1583,0.1644,0.1526,0.1585,0.25,2.6,2.6,6.1,6.1,17.33,18.6,18.64,17.29,17.33,1.6699,1.7369,1.7511,1.6699,1.6699,0.1585,0.1583,0.1644,0.1526,0.1585,0.25,0.25,2.6,2.6,6.1,6.1,400.61,398.4,400.67,398.18,99682876,401.9243
2021/4/5,40.235,40.155,40.38,39.96,17460960,65.8466,76.15,74.94,76.255,74.94,3969963,78.0811,24.555,25.105,25.11,24.41,53372286,40.8105,34.74,34.84,34.905,34.63,51790670,53.3984,100,99.74,100.335,99.56,10789214,148.4932,69.14,68.135,69.26,68.045,12866790,89.4428,68.85,68.27,69.22,68.15,20092997,113.1362,32.34,32.105,32.545,32.075,29288552,69.1486,117.2,116.98,117.5627,116.79,7190918,160.6051,40.33,40.37,40.37,39.94,5235642,49.1263,86.635,86.06,86.9525,85.9,8628994,112.4086,4077.91,4034.44,4083.42,4034.44,594159826,6147.2511,17.91,18.16,18.4,17.35,17.91,1.7003,1.6983,1.743,1.6948,1.7003,0.1664,0.1822,0.1901,0.1645,0.1664,0.25,2.6,2.6,6.1,6.1,17.91,18.16,18.4,17.35,17.91,1.7003,1.6983,1.743,1.6948,1.7003,0.1664,0.1822,0.1901,0.1645,0.1664,0.25,0.25,2.6,2.6,6.1,6.1,406.36,403.46,406.94,403.38,91684764,407.6932
2021/4/6,40.325,40.165,40.4675,40.13,12551952,65.9939,76.34,76.13,76.57,75.97,2523533,78.2759,24.49,24.675,25.0025,24.45,53257804,40.7025,34.67,34.66,34.83,34.545,41336786,53.2908,99.76,99.91,100.57,99.66,8203259,148.1368,68.845,69.03,69.255,68.615,11316274,89.0611,69.14,68.73,69.4,68.68,19302195,113.6127,32.51,32.305,32.515,32.0675,17258902,69.5121,116.75,117.35,117.69,116.58,5206716,159.9885,40.43,40.24,40.43,40.08,4270395,49.2481,87.01,86.555,87.35,86.495,6301930,112.8952,4073.94,4075.57,4086.23,4068.14,571848602,6141.5462,18.12,18.07,18.3,17.37,18.12,1.656,1.6985,1.7146,1.6507,1.656,0.1566,0.1664,0.1705,0.1566,0.1566,0.25,2.6,2.6,6.1,6.1,18.12,18.07,18.3,17.37,18.12,1.656,1.6985,1.7146,1.6507,1.656,0.1566,0.1664,0.1705,0.1566,0.1566,0.25,0.25,2.6,2.6,6.1,6.1,406.12,405.76,407.24,405.4,62020953,407.4524
2021/4/7,39.63,40.26,40.3275,39.545,17575804,64.8565,76.93,76.36,77.009,76.36,2347756,78.8809,24.575,24.5,24.7,24.41,49888690,40.8438,34.84,34.77,34.9181,34.6,38660831,53.5521,99.3,99.78,100.03,98.985,8865776,147.4537,69.21,68.79,69.3325,68.54,10085192,89.5333,68.97,69.26,69.35,68.88,20763858,113.3334,32.47,32.485,32.6425,32.3025,15798458,69.4266,116.49,116.68,117.08,116.187,5753273,159.6322,40.48,40.45,40.5741,40.115,3063163,49.309,86.75,86.96,87.27,86.6,5049386,112.5578,4079.95,4074.29,4083.13,4068.31,489011089,6150.7255,17.16,17.99,18.17,16.87,17.16,1.6739,1.6631,1.6774,1.6261,1.6739,0.1527,0.1586,0.1606,0.1448,0.1527,0.25,2.6,2.6,6.1,6.1,17.16,17.99,18.17,16.87,17.16,1.6739,1.6631,1.6774,1.6261,1.6739,0.1527,0.1586,0.1606,0.1448,0.1527,0.25,0.25,2.6,2.6,6.1,6.1,406.59,405.94,406.96,405.45,55836280,407.9239
2021/4/8,39.68,39.72,39.7575,39.35,10828670,64.9383,76.94,77.33,77.39,76.6921,2891595,78.8911,24.255,24.4,24.405,23.975,63766654,40.3119,34.85,34.71,34.89,34.47,39927402,53.5675,99.54,99.16,99.575,98.61,9151639,147.8101,70.21,69.86,70.225,69.74,14144554,90.827,69.04,68.94,69.18,68.86,10244788,113.4484,32.445,32.555,32.655,32.375,19909956,69.3731,116.67,116.83,117.1819,116.51,4292455,159.8789,40.28,40.53,40.7,40.245,4042677,49.0654,87.16,87.235,87.36,86.6,6425012,113.0898,4097.17,4089.95,4098.19,4082.54,542499615,6178.117,16.95,16.92,17.36,16.55,16.95,1.6192,1.6668,1.6703,1.6156,1.6192,0.1488,0.1507,0.1527,0.1448,0.1488,0.25,2.6,2.6,6.1,6.1,16.95,16.92,17.36,16.55,16.95,1.6192,1.6668,1.6703,1.6156,1.6192,0.1488,0.1507,0.1527,0.1448,0.1488,0.25,0.25,2.6,2.6,6.1,6.1,408.52,407.93,408.58,406.93,57863114,409.8603
2021/4/9,40.025,39.775,40.035,39.6525,10617844,65.5029,76.92,76.64,76.975,76.36,2324233,78.8706,24.095,24.25,24.46,23.985,44373484,40.046,35.15,35.09,35.17,34.89,40133729,54.0286,100.51,99.72,100.5575,99.58,9656077,149.2505,70.885,69.955,70.905,69.83,9401306,91.7002,68.92,69.05,69.205,68.5,7020455,113.2512,32.41,32.475,32.6125,32.345,15751202,69.2983,117.95,116.74,118.02,116.67,5919162,161.6329,40.34,40.35,40.39,40.16,1887039,49.1385,87.99,87.08,88.01,86.985,6093786,114.1667,4128.8,4096.11,4129.48,4095.51,510310239,6225.8814,16.69,17.05,17.34,16.2,16.69,1.6585,1.6315,1.6851,1.6192,1.6585,0.1548,0.1508,0.1608,0.1488,0.1548,0.25,2.6,2.6,6.1,6.1,16.69,17.05,17.34,16.2,16.69,1.6585,1.6315,1.6851,1.6192,1.6585,0.1548,0.1508,0.1608,0.1488,0.1548,0.25,0.25,2.6,2.6,6.1,6.1,411.49,408.39,411.67,408.26,61104559,412.84
2021/4/12,40.165,40,40.21,39.99,8856456,65.732,76.61,76.7,76.735,76.26,2234293,78.5528,23.905,24.305,24.48,23.82,39196268,39.7302,35.3,35.22,35.31,35.14,44435497,54.2592,100.88,100.37,100.94,100.31,7704966,149.7999,70.545,70.595,70.77,70.1975,15907056,91.2603,69.29,69.01,69.3,68.915,10117926,113.8592,32.44,32.415,32.67,32.3313,14201346,69.3624,118.07,117.78,118.31,117.65,8279707,161.7974,40.58,40.43,40.585,40.09,2946861,49.4308,88.555,87.985,88.64,87.91,6285594,114.8998,4127.99,4124.71,4131.76,4114.82,526549650,6224.7582,16.91,17.43,17.91,16.81,16.91,1.6657,1.6709,1.6835,1.6427,1.6657,0.1668,0.1608,0.1708,0.1509,0.1668,0.25,2.6,2.6,6.1,6.1,16.91,17.43,17.91,16.81,16.91,1.6657,1.6709,1.6835,1.6427,1.6657,0.1668,0.1608,0.1708,0.1509,0.1668,0.25,0.25,2.6,2.6,6.1,6.1,411.64,410.85,411.93,410.2,56704899,412.9905
2021/4/13,40.07,40.1,40.19,39.89,9312276,65.5766,76.71,76.83,77.16,76.6,2891100,78.6553,23.93,23.865,24.06,23.69,44825332,39.7718,34.97,35.1,35.14,34.78,39950895,53.752,100.39,100.41,100.7,99.68,10612155,149.0723,71.21,70.815,71.265,70.685,11316230,92.1206,68.92,68.99,69.18,68.83,11982803,113.2512,32.825,32.31,32.8825,32.2475,18251256,70.1856,118.56,117.7,118.89,117.59,6519617,162.4688,40.82,40.58,40.86,40.48,7557899,49.7232,89.49,88.705,89.665,88.585,5351462,116.113,4141.59,4130.1,4148,4124.43,523803668,6245.2662,16.65,16.99,17.86,16.43,16.65,1.6145,1.6728,1.7015,1.6145,1.6145,0.1589,0.1668,0.1729,0.1549,0.1589,0.25,2.6,2.6,6.1,6.1,16.65,16.99,17.86,16.43,16.65,1.6145,1.6728,1.7015,1.6145,1.6145,0.1589,0.1668,0.1729,0.1549,0.1589,0.25,0.25,2.6,2.6,6.1,6.1,412.86,411.53,413.529,411.12,56550988,414.2145
2021/4/14,40.36,40.1,40.5225,40.085,9953388,66.0512,75.92,76.64,76.67,75.76,3939183,77.8453,24.595,24.14,24.9175,24.115,66767858,40.877,35.18,34.88,35.43,34.825,44065279,54.0747,100.52,100.46,101.195,100.4,9332090,149.2653,70.455,71.2,71.235,70.32,11216210,91.1439,68.86,68.88,68.96,68.57,12087520,113.1526,32.97,32.745,32.97,32.66,15125362,70.4957,118.55,118.42,119.03,118.335,6226675,162.4551,40.57,40.8,41.01,40.52,3027991,49.4186,88.61,89.69,90.08,88.425,6676658,114.9712,4124.66,4141.58,4151.69,4120.87,547124390,6220.4927,16.99,16.71,17.69,15.38,16.99,1.6323,1.6145,1.6483,1.6092,1.6323,0.161,0.1589,0.165,0.1569,0.161,0.25,2.6,2.6,6.1,6.1,16.99,16.71,17.69,15.38,16.99,1.6323,1.6145,1.6483,1.6092,1.6323,0.161,0.1589,0.165,0.1569,0.161,0.25,0.25,2.6,2.6,6.1,6.1,411.45,412.83,413.96,410.87,61659907,412.7999
